last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
,05:20.1,,,,un-sc-sanctions.6908450,ABDUL BASIR,Haji,un-sc-sanctions,Taliban (TAi.173),individual,,2015-03-27-04:00,عبد البصیر نورزی,,,"Owner of Haji Basir and Zarjmil Company Hawala (TAe.014), which provides
            financial services to Taliban in the region. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5858164",NOORZAI,33:19.4
,05:20.6,,,,un-sc-sanctions.6908016,JAMES,,un-sc-sanctions,DRC (CDi.025),individual,,11/1/05,JAMES NYAKUNI,,, INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5776374,NYAKUNI,33:19.7
,05:08.3,TAWFIQ,,,un-sc-sanctions.6908073,WALID,,un-sc-sanctions,Iraq (IQi.026),individual,,6/27/03,وليد حامد توفيق التكريتي,,,,HAMID,33:03.4
,05:10.3,Ali,,,un-sc-sanctions.6908698,Ahmad,,un-sc-sanctions,Somalia (SOi.016),individual,,3/8/18,Ahmad Iman Ali,,, INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6202965,Iman,33:06.8
,05:12.4,CHUOL,,,un-sc-sanctions.6908461,JAMES,Major General,un-sc-sanctions,SouthSudan (SSi.003),individual,,2015-07-01-04:00,JAMES KOANG CHUOL,,,"Appointed commander of the Sudan People’s Liberation Army in Opposition
            (SPLA-IO) Special Division in December 2014. His forces have been engaged in attacks
            against civilians. In February 2014, forces under his command attacked United Nations
            camps, hospitals, churches, and schools, engaging in widespread rape, torture, and the
            destruction of property, in an attempt to flush out civilians, soldiers, and policemen
            allied with the government. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5879069",KOANG,33:09.4
,05:12.7,DELOS REYES JR.,6/3/09,,un-sc-sanctions.2813147,FELICIANO,Ustadz,un-sc-sanctions,Al-Qaida (QDi.243),individual,,6/4/08,فلسيانو سمبوريو ديلوس رييس الإبن,,,"Member of the Rajah Solaiman Movement (QDe.128). Father's name is
            Feliciano Delos Reyes Sr. Mother's name is Aurea Semborio. In detention in the
            Philippines as of May 2011. Review pursuant to Security Council resolution 1822 (2008)
            was concluded on 13 May 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1524294",SEMBORIO,33:09.2
,05:13.0,,4/7/08,,un-sc-sanctions.112037,KAMEL,,un-sc-sanctions,Al-Qaida (QDi.167),individual,,5/3/04,كمال جرمان,,,"In detention in Algeria as at April 2010. Arrest warrant issued by the
            German authorities on 9 Oct. 2003 for involvement in kidnapping. Former member of the
            Katibat Tarek Ibn Ziad of The Organization of Al-Qaida in the Islamic Maghreb (QDe.014).
            Review pursuant to Security Council resolution 1822 (2008) was concluded on 27 Jul.
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4473245",DJERMANE,33:09.2
,05:13.7,,,,un-sc-sanctions.6908609,ELSHAFEE,,un-sc-sanctions,Al-Qaida (QDi.409),individual,,7/20/17,ELSHAFEE EL SHEIKH,,,"Foreign terrorist fighter with Islamic State in Iraq and the Levant (ISIL), listed as Al-Qaida in Iraq (QDe.115), in the Syrian Arab Republic. Physical description: eye colour: dark brown; hair colour: black; complexion: dark. Distinguishing marks: beard. Mother’s name: Maha Elgizouli. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6116609",EL SHEIKH,33:10.1
,05:14.0,,11/26/04,,un-sc-sanctions.112043,ZAKARYA,,un-sc-sanctions,Al-Qaida (QDi.083),individual,,9/30/02,زكريا الصبار,,,"Father's name is Mohamed ben Ahmed. Mother's name is Sfia bent Toubali.
            Review pursuant to Security Council resolution 1822 (2008) was concluded on 20 May
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4490645",ESSABAR,33:09.6
,05:14.5,HADI,,,un-sc-sanctions.6908070,MIZBAN,,un-sc-sanctions,Iraq (IQi.023),individual,,6/27/03,مزبان خضر هادي,,,,KHADR,33:15.4
,05:14.7,,,,un-sc-sanctions.6908589,PAK,,un-sc-sanctions,DPRK (KPi.049),individual,"Vice Chairman of the Second Economic Committee, which oversees the
                production of the DPRK’s ballistic missiles ",6/2/17,PAK HAN SE,,,"Directs the activities of Korea Mining Development Corporation, the DPRK’s premier arms dealer and main exporter of goods and equipment related to ballistic missiles and conventional weapons.",HAN SE ,33:11.2
,05:15.0,IBRAHIM,,,un-sc-sanctions.6908129,AYMAN,,un-sc-sanctions,Iraq (IQi.083),individual,,7/27/05,أيمن سبعاوي إبراهيم حسن التكريتي,,,,SABAWI,33:15.4
,05:16.4,KASKAR,3/21/06,,un-sc-sanctions.112138,DAWOOD,Sheikh,un-sc-sanctions,Al-Qaida (QDi.135),individual,,11/3/03,DAWOOD IBRAHIM KASKAR,,,"Father’s name is Sheikh Ibrahim Ali Kaskar, mother’s name is Amina Bi, wife’s
name is Mehjabeen Shaikh. International arrest warrant issued by the Government of India. Review
            pursuant to Security Council resolution 1822 (2008) was concluded on 20 May
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4520465",IBRAHIM,33:43.1
,05:18.1,,,,un-sc-sanctions.690745,KIM,,un-sc-sanctions,DPRK (KPi.009),individual,Tanchon Commercial Bank (TCB) official,1/22/13,KIM KWANG-IL,,,"Kim Kwang-il is a Tanchon Commercial Bank (TCB) official. In this
            capacity, he has facilitated transactions for TCB and the Korea Mining Development
            Trading Corporation (KOMID). Tanchon was designated by the Committee in April 2009 as
            the main DPRK financial entity responsible for sales of conventional arms, ballistic
            missiles, and goods related to the assembly and manufacture of such weapons. KOMID was
            designated by the Committee in April 2009 and is the DPRK’s primary arms dealer and main
            exporter of goods and equipment related to ballistic missiles and conventional
            weapons.",KWANG-IL,33:15.3
,05:18.3,,,,un-sc-sanctions.6908644,KIM,,un-sc-sanctions,DPRK (KPi.067),individual,Kim Kyong Il is a Foreign Trade Bank deputy chief representative in Libya,12/22/17,KIM KYONG IL,,,Location Libya. Gender: male,KYONG IL,33:17.1
,05:18.7,,,,un-sc-sanctions.6908473,AQSA,,un-sc-sanctions,Al-Qaida (QDi.356),individual,,9/28/15,AQSA MAHMOOD,,,"Recruiter for Islamic State in Iraq and the Levant, listed as Al-Qaida in Iraq (QDe.115), in the Syrian Arab Republic, and a key figure in the the Al-Khanssaa brigade, a female ISIL brigade established in Al-Raqqa to enforce ISIL’s interpretation of Sharia law. Sex: female. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5897334",MAHMOOD,33:16.6
,05:12.4,CIISE,9/9/05,,un-sc-sanctions.112035,MAXAMED,,un-sc-sanctions,Al-Qaida (QDi.141),individual,,11/12/03,MAXAMED CABDULLAAH CIISE,,,"Present in Somalia as of Apr. 2009 following transfer from United
            Kingdom. Review pursuant to Security Council resolution 1822 (2008) was concluded on 21
            Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5950651",CABDULLAAH,33:10.9
,05:12.8,,,,un-sc-sanctions.6908422,OUMAR,,un-sc-sanctions,Al-Qaida (QDi.342),individual,,9/23/14,OUMAR DIABY,,,"A leader of an armed group linked to Al-Nusrah Front for the People of
            the Levant (QDe.137) and a key facilitator for a Syrian foreign terrorist fighter
            network. Active in terrorist propaganda through the Internet. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5818238",DIABY,33:09.4
,05:13.1,,11/15/12,,un-sc-sanctions.2816344,YAHIA,,un-sc-sanctions,Al-Qaida (QDi.249),individual,,7/3/08,يحيى جوادي,,,"Belongs to the leadership of the Organization of Al-Qaida in the Islamic
            Maghreb (listed under permanent reference number QDe.014). Located in Northern Mali as
            of Jun. 2008. Mother’s name is Zohra Fares. Father’s name is Mohamed. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1274977",DJOUADI,33:09.3
,05:13.3,DUAL,11/3/16,,un-sc-sanctions.6908458,SIMON,Major General,un-sc-sanctions,SouthSudan (SSi.002),individual,"Chief of General Staff, SPLA in Opposition",2015-07-01-04:00,SIMON GATWECH DUAL,,,"Is the SPLM-IO Chief of General Staff and was previously the commander of
            opposition forces in Jonglei State. His forces conducted an early February 2015 attack
            in Jonglei State, and as of March 2015, he had tried to destroy the peace in Jonglei
            State through attacks on the civilian population. Photograph available for inclusion in the INTERPOL-UN Security Council Special Notice.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5879066",GATWECH,33:12.1
,05:13.7,,,,un-sc-sanctions.6908494,EMRAH,,un-sc-sanctions,Al-Qaida (QDi.362),individual,,11/30/15,EMRAH ERDOGAN,,," Former foreign terrorist fighter affiliated with Al-Qaida (QDe.004) in North Waziristan, Pakistan (2010-2011) and with Harakat Al-Shabaab Al-Mujaahidiin (Al-Shabaab) in Somalia (2011-2012). Convicted to seven years of imprisonment by the Higher Regional Court in Frankfurt/Main, Germany in 2014. Physical description: eye colour brown, hair colour brown, build: strong, weight: 92 kg, height: 176 cm, birthmark on right back. Mother’s name: Emine Erdogan. Father’s name: Sait Erdogan. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5911484",ERDOGAN,33:09.6
,05:14.7,,9/3/03,,un-sc-sanctions.110917,DIN MOHAMMAD,Qari,un-sc-sanctions,Taliban (TAi.043),individual,"a) Minister of Planning under the Taliban regime b) Minister of Higher
                Education under the Taliban regime",1/25/01,دین محمد حنیف,,,Member of Taliban Supreme Council responsible for Takhar and Badakhshan provinces. Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council resolution 1822 (2008) was concluded on 27 Jul. 2010. Picture available for inclusion in the INTERPOL-UN Security Council Special Notice. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1493613,HANIF,33:11.5
,05:15.7,,,,un-sc-sanctions.690740,RI,,un-sc-sanctions,DPRK (KPi.004),individual,"Former director, Yongbyon Nuclear Research Center",7/16/09,RI HONG-SOP,,,"Former director, Yongbyon Nuclear Research Center, oversaw three core
            facilities that assist in the production of weapons-grade plutonium: the Fuel
            Fabrication Facility, the Nuclear Reactor, and the Reprocessing Plant.",HONG-SOP,33:13.4
,05:15.8,,,,un-sc-sanctions.690793,ANTÓNIO,,un-sc-sanctions,GB (GBi.005),individual,Lieutenant General,5/18/12,ANTÓNIO INJAI,,,"Injai was listed on 18 May 2012 pursuant to paragraph 4 of resolution
            2048 (2012) as “António Injai was personally involved in planning and leading the mutiny
            of 1 April 2010, culminating with the illegal apprehension of the Prime Minister, Carlo
            Gomes Junior, and the then Chief of Staff of the Armed Forces, José Zamora Induta;
            during the 2012 electoral period, in his capacity as Chief of Staff of the Armed Forces,
            Injai made statements threatening to overthrow the elected authorities and to put an end
            to the electoral process; António Injai has been involved in the operational planning of
            the coup d’état of 12 April 2012. In the aftermath of the coup, the first communiqué by
            the “Military Command” was issued by the Armed Forces General Staff, which is led by
            General Injai.” Father’s name is Wasna Injai; Mother’s name is Quiritche
            Cofte. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5782445 ",INJAI,33:12.3
,05:16.7,,9/3/03,,un-sc-sanctions.111144,KHAIRULLAH,Maulavi,un-sc-sanctions,Taliban (TAi.093),individual,Governor of Herat Province under the Taliban regime,1/25/01,خيرالله خيرخواه,,,Belongs to Popalzai tribe. Review pursuant to Security Council resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427436,KHAIRKHWAH,33:14.2
,05:17.3,KONIG ,6/24/16,,un-sc-sanctions.6908420,EMILIE,,un-sc-sanctions,Al-Qaida (QDi.340),individual,,9/23/14,EMILIE EDWIGE KONIG,,,"French terrorist fighter who travelled to Syria and joined Islamic State in Iraq and the Levant, listed as Al-Qaida in Iraq (AQI) (QDe.115). Active in radicalizing and propagating Al-Qaida’s (QDe.004) ideology through the Internet. Incites violent activities against France. French arrest warrant issued on 12 Jun. 2015 by a magistrate of the anti-terrorism division of the Prosecutor’s Office in Paris for her participation in a terrorist criminal association.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5818236",EDWIGE,33:15.0
,05:17.8,,,,un-sc-sanctions.6908549,ALI ,,un-sc-sanctions,CAR (CFi.010),individual,"Deputy, Lord’s Resistance Army",8/23/16,ALI KONY,,,"Ali Kony is a deputy in the Lord’s Resistance Army (LRA) (CFe.002), a designated entity and the son of LRA leader Joseph Kony (CFi.009), a designated individual.  Ali was incorporated into the LRA’s leadership hierarchy in 2010.  He is part of a group of senior LRA officers who are based with Joseph Kony.   INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5971056",KONY,33:15.4
,05:18.7,,9/3/03,,un-sc-sanctions.110554,ABDUL LATIF,Maulavi,un-sc-sanctions,Taliban (TAi.007),individual,Minister of Agriculture under the Taliban regime,1/31/01,عبد اللطيف منصور,,,"Taliban Shadow Governor for Logar Province as of late 2012. Believed to
            be in Afghanistan/Pakistan border area. Belongs to Sahak tribe (Ghilzai). Review
            pursuant to Security Council resolution 1822 (2008) was concluded on 27 Jul.
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427385",MANSUR,33:17.2
,05:12.5,,,,un-sc-sanctions.690750,MUN,,un-sc-sanctions,DPRK (KPi.012),individual,Tanchon Commercial Bank (TCB) official,3/7/13,MUN CHO'NG-CH'O'L,,,"Mun Cho'ng-Ch'o'l is a TCB official. In this capacity he has facilitated
            transactions for TCB. Tanchon was designated by the Committee in April 2009 is the main
            DPRK financial entity for sales of conventional arms, ballistic missiles, and goods
            related to the assembly and manufacture of such weapons.",CHO'NG-CH'O'L,33:08.0
,05:12.6,,,,un-sc-sanctions.6908500,CHOE,,un-sc-sanctions,DPRK (KPi.013),individual,Director of the Second Academy of Natural Sciences (SANS) ,3/2/16,CHOE CHUN-SIK,,,Choe Chun-sik was the director of the Second Academy of Natural Sciences (SANS) and was the head of the DPRK’s long-range missile program.,CHUN-SIK,33:09.4
,05:12.8,,,,un-sc-sanctions.690791,CRANHA,,un-sc-sanctions,GB (GBi.003),individual,Colonel,7/18/12,CRANHA DANFA,,,"Danfa was listed on 18 Jul. 2012 pursuant to paragraph 4 of resolution
            2048 (2012) as “Member of the “Military Command” which has assumed responsibility for
            the coup d'état of 12 April 2012. Close Advisor to Armed Forces Chief of Staff António
            Injai.” INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5782442",DANFA,33:08.5
,05:13.4,BEN ALI,12/20/05,,un-sc-sanctions.112042,MOUSSA,,un-sc-sanctions,Al-Qaida (QDi.096),individual,,6/25/03,موسى بن عمر بن علي السعدي,,,"Considered a fugitive from justice by the Italian authorities (as of Nov.
            2009). Left Sudan to Tunisia in 2011. Review pursuant to Security Council resolution
            1822 (2008) was concluded on 15 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1419396",BEN OMAR,33:09.7
